age,gender,race,pred,s,agegroup,gender_female,gender_male,race_20170109142408075.jpg.chip.jpg,race_Asian,race_Black,race_Indian,race_Others,race_White,agegroup_0-4,agegroup_5-17,agegroup_18-24,agegroup_25-34,agegroup_35-44,agegroup_45-64,agegroup_65-84,agegroup_85-99,agegroup_100-119
55,male,Black,59.87232208251953,4.872322082519531,45-64,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
35,male,White,26.705244064331055,8.294755935668945,35-44,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
39,female,Indian,34.5173454284668,4.482654571533203,35-44,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,female,White,-0.07257181406021118,1.0725718140602112,0-4,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
32,male,Black,26.79857063293457,5.20142936706543,25-34,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26,male,Black,23.655012130737305,2.3449878692626953,25-34,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1,female,Others,2.3894600868225098,1.3894600868225098,0-4,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
10,female,White,11.508853912353516,1.5088539123535156,5-17,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
65,male,White,73.58905792236328,8.589057922363281,65-84,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
30,female,White,25.206201553344727,4.793798446655273,25-34,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
27,male,Black,24.704336166381836,2.295663833618164,25-34,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
4,female,Black,5.190876007080078,1.1908760070800781,0-4,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
24,female,Others,25.93633460998535,1.9363346099853516,18-24,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
30,male,White,31.2274227142334,1.2274227142333984,25-34,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
45,male,Indian,32.805564880371094,12.194435119628906,45-64,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
60,male,Asian,54.221126556396484,5.778873443603516,45-64,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
58,male,White,64.39215850830078,6.392158508300781,45-64,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
26,male,Black,27.828088760375977,1.8280887603759766,25-34,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
52,male,Black,56.41462707519531,4.4146270751953125,45-64,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2,male,Indian,1.043831467628479,0.956168532371521,0-4,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
35,male,White,45.51008224487305,10.510082244873047,35-44,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1,female,Asian,0.6224295496940613,0.3775704503059387,0-4,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
29,female,Asian,28.453550338745117,0.5464496612548828,25-34,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,male,White,0.8190523386001587,0.1809476613998413,0-4,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
25,male,Indian,36.26300811767578,11.263008117675781,25-34,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
23,female,White,32.21955108642578,9.219551086425781,18-24,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
46,female,White,32.70519256591797,13.294807434082031,45-64,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,female,White,-1.4171384572982788,2.417138457298279,0-4,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
60,male,White,69.84349822998047,9.843498229980469,45-64,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
9,male,White,8.044389724731445,0.9556102752685547,5-17,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
32,female,Others,29.378408432006836,2.621591567993164,25-34,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
30,female,Others,39.27560043334961,9.27560043334961,25-34,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1,male,Asian,0.7108051180839539,0.28919488191604614,0-4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
24,female,Indian,22.897363662719727,1.1026363372802734,18-24,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
62,female,Indian,46.970394134521484,15.029605865478516,45-64,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
24,female,Asian,28.654634475708008,4.654634475708008,18-24,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
42,male,White,28.427343368530273,13.572656631469727,35-44,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
14,female,White,5.420172214508057,8.579827785491943,5-17,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1,male,Asian,2.4032034873962402,1.4032034873962402,0-4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1,male,Asian,2.3997802734375,1.3997802734375,0-4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
34,male,White,32.332881927490234,1.6671180725097656,25-34,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
46,female,Asian,30.374719619750977,15.625280380249023,45-64,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
21,male,Black,33.41596984863281,12.415969848632812,18-24,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
30,male,Asian,26.184629440307617,3.815370559692383,25-34,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
72,male,Black,55.550140380859375,16.449859619140625,65-84,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
31,male,Indian,41.74853515625,10.74853515625,25-34,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1,female,Asian,-0.41704118251800537,1.4170411825180054,0-4,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
52,male,White,44.48956298828125,7.51043701171875,45-64,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
27,male,Others,31.1533260345459,4.153326034545898,25-34,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
71,female,White,72.90921783447266,1.9092178344726562,65-84,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
27,female,Others,25.39350700378418,1.6064929962158203,25-34,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
9,female,White,12.372112274169922,3.372112274169922,5-17,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
5,female,Asian,2.5538716316223145,2.4461283683776855,5-17,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
50,male,Indian,48.49330139160156,1.5066986083984375,45-64,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
24,male,White,24.071107864379883,0.07110786437988281,18-24,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
80,female,White,60.395233154296875,19.604766845703125,65-84,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
26,female,Others,27.93570899963379,1.935708999633789,25-34,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
36,male,White,43.55154037475586,7.551540374755859,35-44,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
16,male,White,11.4031982421875,4.5968017578125,5-17,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
43,male,White,48.74494171142578,5.744941711425781,35-44,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
62,female,White,54.9053840637207,7.094615936279297,45-64,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2,female,Indian,3.8258931636810303,1.8258931636810303,0-4,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
32,female,White,27.937196731567383,4.062803268432617,25-34,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
28,male,Black,40.5897102355957,12.589710235595703,25-34,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
85,female,White,72.63111877441406,12.368881225585938,85-99,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
72,male,Indian,53.591739654541016,18.408260345458984,65-84,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
22,female,White,28.324928283691406,6.324928283691406,18-24,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
26,male,White,31.796939849853516,5.796939849853516,25-34,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
36,male,Indian,43.50786209106445,7.507862091064453,35-44,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
25,female,White,24.48635482788086,0.5136451721191406,25-34,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
45,male,White,32.266845703125,12.733154296875,45-64,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
32,female,White,29.103073120117188,2.8969268798828125,25-34,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
25,male,White,24.20566177368164,0.7943382263183594,25-34,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
36,male,Indian,44.447044372558594,8.447044372558594,35-44,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
25,male,White,22.488412857055664,2.511587142944336,25-34,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
28,male,Black,23.926454544067383,4.073545455932617,25-34,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
60,male,White,54.07300567626953,5.926994323730469,45-64,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
45,female,White,52.694942474365234,7.694942474365234,45-64,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
58,male,White,28.351179122924805,29.648820877075195,45-64,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
45,male,Indian,26.69266128540039,18.30733871459961,45-64,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
25,male,Black,22.831811904907227,2.1681880950927734,25-34,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
64,female,White,55.1495246887207,8.850475311279297,45-64,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
28,female,White,26.044103622436523,1.9558963775634766,25-34,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
27,male,White,26.64798355102539,0.3520164489746094,25-34,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
13,female,White,8.32341194152832,4.67658805847168,5-17,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
29,female,Asian,29.061717987060547,0.061717987060546875,25-34,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
39,female,White,52.99692153930664,13.99692153930664,35-44,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
46,male,White,46.309478759765625,0.309478759765625,45-64,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
20,female,Others,18.98729133605957,1.0127086639404297,18-24,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
45,female,White,30.809114456176758,14.190885543823242,45-64,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
28,female,Asian,26.364492416381836,1.635507583618164,25-34,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
63,male,White,61.598548889160156,1.4014511108398438,45-64,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
50,male,White,36.63322448730469,13.366775512695312,45-64,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
54,female,White,25.12434959411621,28.87565040588379,45-64,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
24,female,Indian,24.42694854736328,0.42694854736328125,18-24,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
77,female,White,70.94047546386719,6.0595245361328125,65-84,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1,male,Indian,1.9456855058670044,0.9456855058670044,0-4,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
54,male,Indian,33.581153869628906,20.418846130371094,45-64,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
80,male,Asian,63.40757751464844,16.592422485351562,65-84,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
26,female,Others,34.14702606201172,8.147026062011719,25-34,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
4,female,Indian,13.97561264038086,9.97561264038086,0-4,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
28,female,White,25.431163787841797,2.568836212158203,25-34,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
32,female,Black,38.00996017456055,6.009960174560547,25-34,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
40,male,Indian,41.992393493652344,1.9923934936523438,35-44,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
31,male,White,45.175594329833984,14.175594329833984,25-34,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
12,female,Indian,21.576112747192383,9.576112747192383,5-17,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
34,male,Asian,31.75755500793457,2.2424449920654297,25-34,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
29,female,Black,30.71001434326172,1.7100143432617188,25-34,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
25,female,White,28.1364688873291,3.1364688873291016,25-34,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
75,female,White,58.795989990234375,16.204010009765625,65-84,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
31,male,White,45.08287811279297,14.082878112792969,25-34,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
85,female,White,70.91033172607422,14.089668273925781,85-99,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
36,male,Indian,48.47901153564453,12.479011535644531,35-44,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
42,male,Black,37.41901397705078,4.580986022949219,35-44,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
26,female,Indian,24.884662628173828,1.1153373718261719,25-34,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
60,female,White,63.09075927734375,3.09075927734375,45-64,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
40,female,White,46.15178298950195,6.151782989501953,35-44,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
28,male,Others,27.681169509887695,0.3188304901123047,25-34,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
27,male,White,26.395889282226562,0.6041107177734375,25-34,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
17,female,White,2.2332115173339844,14.766788482666016,5-17,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
3,male,Indian,3.6670494079589844,0.6670494079589844,0-4,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
29,male,Black,32.79041290283203,3.7904129028320312,25-34,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26,female,Black,24.969205856323242,1.0307941436767578,25-34,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2,female,Black,21.950660705566406,19.950660705566406,0-4,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
11,male,White,19.455984115600586,8.455984115600586,5-17,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
22,female,Others,26.754112243652344,4.754112243652344,18-24,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
14,male,White,31.6833438873291,17.6833438873291,5-17,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
8,female,Asian,12.663475036621094,4.663475036621094,5-17,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
25,female,Indian,26.478391647338867,1.4783916473388672,25-34,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
39,male,Black,37.376163482666016,1.6238365173339844,35-44,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
17,male,Black,21.923856735229492,4.923856735229492,5-17,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
26,female,White,32.89653015136719,6.8965301513671875,25-34,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
68,female,White,63.49076843261719,4.5092315673828125,65-84,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
26,female,Others,29.963098526000977,3.9630985260009766,25-34,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
54,male,Asian,39.08815002441406,14.911849975585938,45-64,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
26,female,Others,28.02042579650879,2.020425796508789,25-34,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
79,male,Black,74.83792877197266,4.162071228027344,65-84,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
52,male,Indian,47.012821197509766,4.987178802490234,45-64,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
24,female,Black,25.339200973510742,1.3392009735107422,18-24,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2,female,Others,1.0774095058441162,0.9225904941558838,0-4,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
1,male,Asian,1.283552646636963,0.2835526466369629,0-4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
35,female,White,35.37509536743164,0.3750953674316406,35-44,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
26,male,Asian,22.823169708251953,3.176830291748047,25-34,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,male,Indian,0.2734363377094269,0.7265636622905731,0-4,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
15,female,Others,23.03400993347168,8.03400993347168,5-17,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
80,male,White,66.68643951416016,13.313560485839844,65-84,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
90,female,White,71.83124542236328,18.16875457763672,85-99,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
35,male,White,31.405057907104492,3.594942092895508,35-44,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
68,female,Black,40.43290710449219,27.567092895507812,65-84,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
27,female,White,35.50526428222656,8.505264282226562,25-34,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
28,female,Asian,26.367721557617188,1.6322784423828125,25-34,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
52,female,White,32.56475067138672,19.43524932861328,45-64,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
36,male,White,39.00084686279297,3.0008468627929688,35-44,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
44,male,Indian,40.69646453857422,3.3035354614257812,35-44,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,female,White,0.9735519289970398,2.02644807100296,0-4,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2,female,Indian,2.023646831512451,0.023646831512451172,0-4,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
39,male,White,38.99444580078125,0.00555419921875,35-44,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
24,female,White,21.68817710876465,2.3118228912353516,18-24,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
35,male,Black,31.17386817932129,3.826131820678711,35-44,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
32,female,Indian,26.054929733276367,5.945070266723633,25-34,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
32,female,White,29.381216049194336,2.618783950805664,25-34,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
5,male,White,6.804157733917236,1.8041577339172363,5-17,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
82,male,Others,59.690460205078125,22.309539794921875,65-84,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
35,female,Black,29.35921287536621,5.640787124633789,35-44,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
27,female,White,22.557905197143555,4.442094802856445,25-34,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,male,Asian,-0.2744484841823578,1.2744484841823578,0-4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
22,male,White,26.316316604614258,4.316316604614258,18-24,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
35,male,White,27.919673919677734,7.080326080322266,35-44,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
26,female,White,13.811235427856445,12.188764572143555,25-34,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
36,male,Black,39.13435745239258,3.134357452392578,35-44,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
34,female,White,44.2451171875,10.2451171875,25-34,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
36,male,Black,27.21156120300293,8.78843879699707,35-44,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
44,male,Black,31.422086715698242,12.577913284301758,35-44,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
25,female,White,29.610368728637695,4.610368728637695,25-34,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
26,female,Indian,31.927885055541992,5.927885055541992,25-34,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
34,male,White,32.090675354003906,1.9093246459960938,25-34,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
24,male,Black,34.49547576904297,10.495475769042969,18-24,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
34,male,White,43.51605224609375,9.51605224609375,25-34,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
35,female,Black,25.77460479736328,9.225395202636719,35-44,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2,female,Black,3.9757907390594482,1.9757907390594482,0-4,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
7,male,White,6.950992107391357,0.04900789260864258,5-17,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
38,female,White,23.69816780090332,14.30183219909668,35-44,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
32,male,White,20.42939567565918,11.57060432434082,25-34,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,female,Indian,1.6314033269882202,0.6314033269882202,0-4,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
28,female,Indian,31.23880386352539,3.2388038635253906,25-34,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
39,male,Black,26.31315040588379,12.686849594116211,35-44,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
29,male,White,27.56126594543457,1.4387340545654297,25-34,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
20,female,Others,29.05109214782715,9.051092147827148,18-24,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
54,male,White,50.325172424316406,3.6748275756835938,45-64,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
26,male,Indian,22.96206283569336,3.0379371643066406,25-34,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
9,female,Asian,9.075338363647461,0.07533836364746094,5-17,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
27,female,Indian,35.34795379638672,8.347953796386719,25-34,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
34,female,Indian,28.441558837890625,5.558441162109375,25-34,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
20,male,Others,27.216344833374023,7.216344833374023,18-24,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1,female,Asian,1.6581755876541138,0.6581755876541138,0-4,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
45,female,White,38.91593933105469,6.0840606689453125,45-64,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
30,female,Asian,25.57790184020996,4.422098159790039,25-34,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
27,female,Asian,21.858154296875,5.141845703125,25-34,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
39,male,Black,30.693899154663086,8.306100845336914,35-44,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
29,female,Indian,24.687353134155273,4.312646865844727,25-34,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
65,female,Indian,28.269411087036133,36.73058891296387,65-84,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
29,male,White,23.920000076293945,5.079999923706055,25-34,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
5,male,Asian,1.7183762788772583,3.2816237211227417,5-17,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
28,female,White,33.01252746582031,5.0125274658203125,25-34,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
51,female,White,27.700191497802734,23.299808502197266,45-64,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
26,female,Indian,25.132444381713867,0.8675556182861328,25-34,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
35,female,White,29.586780548095703,5.413219451904297,35-44,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
25,male,Black,31.993703842163086,6.993703842163086,25-34,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21,male,White,20.761850357055664,0.23814964294433594,18-24,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
12,male,White,7.430629730224609,4.569370269775391,5-17,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
28,female,Black,26.945520401000977,1.0544795989990234,25-34,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26,female,Others,25.994930267333984,0.005069732666015625,25-34,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
32,female,Asian,29.37025260925293,2.6297473907470703,25-34,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
54,male,White,51.99201202392578,2.0079879760742188,45-64,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
30,male,Others,32.580177307128906,2.5801773071289062,25-34,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
52,female,Black,48.18079376220703,3.8192062377929688,45-64,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
25,female,White,35.96710205078125,10.96710205078125,25-34,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
27,female,White,27.496004104614258,0.4960041046142578,25-34,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
43,male,White,44.60614013671875,1.60614013671875,35-44,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
48,male,Indian,39.64729690551758,8.352703094482422,45-64,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
27,male,Others,35.24188995361328,8.241889953613281,25-34,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
24,male,Black,27.4146785736084,3.4146785736083984,18-24,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
29,female,Black,22.63210105895996,6.367898941040039,25-34,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
6,female,White,5.597235679626465,0.40276432037353516,5-17,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
13,female,White,8.02914047241211,4.970859527587891,5-17,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
