age,gender,race,pred,s,agegroup,gender_female,gender_male,race_Asian,race_Black,race_Indian,race_Others,race_White,agegroup_0-4,agegroup_5-17,agegroup_18-24,agegroup_25-34,agegroup_35-44,agegroup_45-64,agegroup_65-84,agegroup_85-99,agegroup_100-119
16,female,Others,28.334278106689453,12.334278106689453,5-17,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
40,male,White,37.86906433105469,2.1309356689453125,35-44,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
24,female,Others,26.975807189941406,2.9758071899414062,18-24,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
39,female,White,30.863779067993164,8.136220932006836,35-44,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
30,male,Black,20.74618911743164,9.25381088256836,25-34,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
28,female,White,35.56163787841797,7.561637878417969,25-34,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
8,female,White,9.766706466674805,1.7667064666748047,5-17,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
51,female,White,37.32732391357422,13.672676086425781,45-64,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
16,male,White,30.14168357849121,14.141683578491211,5-17,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
26,female,White,28.09577178955078,2.0957717895507812,25-34,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
50,male,Black,34.2415771484375,15.7584228515625,45-64,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2,female,Asian,0.6830340027809143,1.3169659972190857,0-4,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
23,male,Black,43.82752990722656,20.827529907226562,18-24,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
25,female,Indian,23.774396896362305,1.2256031036376953,25-34,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
9,male,White,12.239973068237305,3.2399730682373047,5-17,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
47,male,White,37.61323547363281,9.386764526367188,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
30,male,White,33.216163635253906,3.2161636352539062,25-34,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
36,male,Black,36.302330017089844,0.30233001708984375,35-44,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
28,male,White,45.59046936035156,17.590469360351562,25-34,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
32,male,Black,29.69182014465332,2.3081798553466797,25-34,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
50,female,Asian,56.97730255126953,6.977302551269531,45-64,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
9,male,White,7.5500946044921875,1.4499053955078125,5-17,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
43,male,Indian,33.34873962402344,9.651260375976562,35-44,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
63,male,White,65.23885345458984,2.2388534545898438,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
28,female,Black,43.21531677246094,15.215316772460938,25-34,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
32,male,Asian,31.252676010131836,0.7473239898681641,25-34,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
29,male,Black,30.137266159057617,1.1372661590576172,25-34,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
32,male,Black,20.176651000976562,11.823348999023438,25-34,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
40,female,Indian,28.6611270904541,11.338872909545898,35-44,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
31,male,Indian,32.83168029785156,1.8316802978515625,25-34,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
26,female,White,26.447858810424805,0.4478588104248047,25-34,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
54,male,Black,48.773704528808594,5.226295471191406,45-64,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
45,male,White,26.489561080932617,18.510438919067383,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
39,male,Indian,39.31473922729492,0.3147392272949219,35-44,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
31,male,Black,28.16465950012207,2.8353404998779297,25-34,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2,male,Indian,1.4545904397964478,0.5454095602035522,0-4,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
40,female,White,52.29479217529297,12.294792175292969,35-44,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
62,male,Black,45.91724395751953,16.08275604248047,45-64,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
50,male,White,51.60599899291992,1.6059989929199219,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
27,male,Others,33.44744873046875,6.44744873046875,25-34,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
21,female,White,26.14386749267578,5.143867492675781,18-24,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
35,female,White,30.09171485900879,4.908285140991211,35-44,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
26,female,Black,28.566038131713867,2.566038131713867,25-34,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
29,female,White,33.26857376098633,4.268573760986328,25-34,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
63,male,White,64.4896011352539,1.4896011352539062,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
60,male,Black,44.61777114868164,15.38222885131836,45-64,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
24,male,Indian,24.702360153198242,0.7023601531982422,18-24,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
52,female,White,45.30888366699219,6.6911163330078125,45-64,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
35,male,White,29.93907356262207,5.06092643737793,35-44,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
22,female,White,14.401633262634277,7.598366737365723,18-24,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
22,female,White,25.838350296020508,3.838350296020508,18-24,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
63,male,White,73.01134490966797,10.011344909667969,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
38,female,Others,46.885311126708984,8.885311126708984,35-44,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
60,female,Others,59.34695053100586,0.6530494689941406,45-64,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
52,male,Others,47.20726013183594,4.7927398681640625,45-64,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
32,female,Asian,43.51251220703125,11.51251220703125,25-34,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,male,White,61.601707458496094,1.6017074584960938,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
40,female,Asian,35.2291259765625,4.7708740234375,35-44,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
28,male,White,25.25751304626465,2.7424869537353516,25-34,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
58,male,Asian,49.812435150146484,8.187564849853516,45-64,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
53,female,White,7.027800559997559,45.97219944000244,45-64,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
24,female,Asian,11.783601760864258,12.216398239135742,18-24,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
51,female,Indian,29.0828914642334,21.9171085357666,45-64,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
28,female,Black,23.11235237121582,4.88764762878418,25-34,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
37,male,Indian,32.50482940673828,4.495170593261719,35-44,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
25,female,Indian,30.711458206176758,5.711458206176758,25-34,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
31,female,Black,30.374387741088867,0.6256122589111328,25-34,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
76,male,Asian,55.732383728027344,20.267616271972656,65-84,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25,male,Indian,23.092927932739258,1.9070720672607422,25-34,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
37,female,White,29.810199737548828,7.189800262451172,35-44,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
15,male,Indian,29.974618911743164,14.974618911743164,5-17,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,male,White,0.8334565758705139,0.16654342412948608,0-4,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
47,male,Others,50.261016845703125,3.261016845703125,45-64,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,female,Asian,0.7106316685676575,0.28936833143234253,0-4,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
43,male,Indian,34.66199493408203,8.338005065917969,35-44,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
32,male,Indian,26.02780532836914,5.972194671630859,25-34,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
16,male,White,23.141206741333008,7.141206741333008,5-17,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
22,female,Asian,20.623538970947266,1.3764610290527344,18-24,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
47,female,White,46.3480339050293,0.6519660949707031,45-64,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
61,female,White,63.91112518310547,2.9111251831054688,45-64,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
26,female,Asian,24.26927375793457,1.7307262420654297,25-34,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
59,male,White,38.81947326660156,20.180526733398438,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
29,male,Black,28.06712532043457,0.9328746795654297,25-34,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
70,female,White,50.540184020996094,19.459815979003906,65-84,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
36,male,Indian,34.44456481933594,1.5554351806640625,35-44,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
23,female,White,31.63796043395996,8.637960433959961,18-24,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
60,female,White,63.138450622558594,3.1384506225585938,45-64,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
40,female,Black,33.511409759521484,6.488590240478516,35-44,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
38,male,White,26.046417236328125,11.953582763671875,35-44,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
25,male,White,27.84363555908203,2.8436355590820312,25-34,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
27,female,Black,30.103078842163086,3.103078842163086,25-34,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
32,male,Black,39.84142303466797,7.841423034667969,25-34,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
47,male,Indian,38.790557861328125,8.209442138671875,45-64,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
45,male,White,34.174468994140625,10.825531005859375,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
36,male,Indian,39.45265197753906,3.4526519775390625,35-44,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
55,female,White,51.0097541809082,3.990245819091797,45-64,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
66,male,White,63.64130401611328,2.3586959838867188,65-84,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
60,male,Indian,53.564693450927734,6.435306549072266,45-64,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
27,female,Others,32.44211196899414,5.442111968994141,25-34,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
55,female,White,52.11592483520508,2.884075164794922,45-64,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
35,male,Black,32.03106689453125,2.96893310546875,35-44,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
50,male,Indian,60.615257263183594,10.615257263183594,45-64,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
3,male,White,3.363267421722412,0.3632674217224121,0-4,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
36,male,White,44.93684768676758,8.936847686767578,35-44,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
18,female,Black,27.34577751159668,9.34577751159668,18-24,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
26,female,Asian,24.916831970214844,1.0831680297851562,25-34,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,female,White,-0.7761952877044678,1.7761952877044678,0-4,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
24,female,White,25.015426635742188,1.0154266357421875,18-24,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
28,female,Black,25.138315200805664,2.861684799194336,25-34,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
40,male,Asian,34.87774658203125,5.12225341796875,35-44,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
82,male,White,83.1463851928711,1.1463851928710938,65-84,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
15,female,White,26.923810958862305,11.923810958862305,5-17,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
16,female,White,16.83379554748535,0.8337955474853516,5-17,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
26,female,Indian,20.665739059448242,5.334260940551758,25-34,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
31,female,Black,31.318132400512695,0.3181324005126953,25-34,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1,female,White,3.85932993888855,2.85932993888855,0-4,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
21,female,Black,25.5596866607666,4.559686660766602,18-24,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
16,male,White,10.519847869873047,5.480152130126953,5-17,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
26,female,Indian,23.974531173706055,2.0254688262939453,25-34,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
26,female,Indian,29.01797103881836,3.0179710388183594,25-34,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
26,female,Black,27.14189338684082,1.1418933868408203,25-34,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
32,female,Black,24.127641677856445,7.872358322143555,25-34,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1,female,Asian,0.7722181677818298,0.22778183221817017,0-4,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
26,female,White,24.01218605041504,1.987813949584961,25-34,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
28,female,White,31.030399322509766,3.0303993225097656,25-34,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
36,female,Indian,39.51362991333008,3.513629913330078,35-44,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
54,male,White,60.39026641845703,6.390266418457031,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
33,female,White,40.315711975097656,7.315711975097656,25-34,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
26,female,Black,32.95991516113281,6.9599151611328125,25-34,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26,male,Black,24.885774612426758,1.1142253875732422,25-34,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
62,male,White,40.6763801574707,21.323619842529297,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,female,Indian,0.5371941924095154,0.4628058075904846,0-4,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
4,male,Others,2.8426599502563477,1.1573400497436523,0-4,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
35,female,Black,21.499792098999023,13.500207901000977,35-44,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
30,female,Others,26.750661849975586,3.249338150024414,25-34,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
61,female,White,53.5794677734375,7.4205322265625,45-64,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
30,male,White,42.98882293701172,12.988822937011719,25-34,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
28,male,Indian,26.60513687133789,1.3948631286621094,25-34,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
59,male,White,54.76385498046875,4.23614501953125,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
40,male,White,40.22357177734375,0.22357177734375,35-44,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
52,female,Black,35.8399543762207,16.160045623779297,45-64,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
35,male,White,26.308847427368164,8.691152572631836,35-44,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
55,male,White,47.64336013793945,7.356639862060547,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
51,male,White,55.52681350708008,4.526813507080078,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,female,Asian,0.8319705128669739,0.16802948713302612,0-4,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
23,male,Others,26.377492904663086,3.377492904663086,18-24,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
31,female,Black,26.553979873657227,4.446020126342773,25-34,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
35,male,Indian,32.73619842529297,2.2638015747070312,35-44,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
34,male,Black,30.50335693359375,3.49664306640625,25-34,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
58,male,White,67.73722839355469,9.737228393554688,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
56,male,White,49.543941497802734,6.456058502197266,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
15,female,Others,18.990686416625977,3.9906864166259766,5-17,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
12,male,White,18.031835556030273,6.031835556030273,5-17,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
28,male,White,25.448165893554688,2.5518341064453125,25-34,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
33,male,Black,43.02235412597656,10.022354125976562,25-34,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
30,female,Asian,22.928951263427734,7.071048736572266,25-34,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
55,male,White,67.7853012084961,12.785301208496094,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
27,female,Asian,25.93856430053711,1.0614356994628906,25-34,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
18,female,Others,23.828100204467773,5.828100204467773,18-24,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
40,female,White,44.460533142089844,4.460533142089844,35-44,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
7,female,Indian,12.299323081970215,5.299323081970215,5-17,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
32,female,Black,28.558488845825195,3.4415111541748047,25-34,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
54,male,Others,31.441904067993164,22.558095932006836,45-64,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
52,male,White,43.94188690185547,8.058113098144531,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
47,male,White,48.09832000732422,1.0983200073242188,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
27,female,Asian,21.34627342224121,5.653726577758789,25-34,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,female,White,27.489625930786133,7.489625930786133,18-24,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
45,male,Black,36.35423278808594,8.645767211914062,45-64,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
53,male,Others,55.07502365112305,2.075023651123047,45-64,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
35,female,Asian,23.42630386352539,11.57369613647461,35-44,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
75,male,White,66.95887756347656,8.041122436523438,65-84,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
62,male,Black,34.66069793701172,27.33930206298828,45-64,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
27,female,White,25.755952835083008,1.2440471649169922,25-34,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
24,female,Indian,23.755205154418945,0.2447948455810547,18-24,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
26,male,Asian,33.77330017089844,7.7733001708984375,25-34,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
56,female,White,43.421714782714844,12.578285217285156,45-64,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
62,male,White,51.25064468383789,10.74935531616211,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,male,White,5.827143669128418,4.827143669128418,0-4,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1,male,Asian,2.6977076530456543,1.6977076530456543,0-4,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
75,female,White,62.220741271972656,12.779258728027344,65-84,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24,female,White,22.0891170501709,1.9108829498291016,18-24,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
29,male,Black,39.065391540527344,10.065391540527344,25-34,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
3,female,White,15.993830680847168,12.993830680847168,0-4,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
28,female,Black,25.805452346801758,2.194547653198242,25-34,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
7,male,Asian,7.169045925140381,0.16904592514038086,5-17,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
26,male,Indian,28.545190811157227,2.5451908111572266,25-34,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
26,female,Asian,28.383325576782227,2.3833255767822266,25-34,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
48,male,White,52.83919906616211,4.839199066162109,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
33,male,Black,27.200868606567383,5.799131393432617,25-34,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
28,male,White,35.61978530883789,7.619785308837891,25-34,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
27,female,Asian,29.699405670166016,2.6994056701660156,25-34,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
18,female,Black,16.512773513793945,1.4872264862060547,18-24,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
21,male,Black,33.39042663574219,12.390426635742188,18-24,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
21,female,Others,23.9555606842041,2.9555606842041016,18-24,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1,female,Indian,0.4527924358844757,0.5472075641155243,0-4,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
30,male,Others,30.04497718811035,0.04497718811035156,25-34,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1,male,Asian,3.0778896808624268,2.0778896808624268,0-4,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
45,female,White,51.103973388671875,6.103973388671875,45-64,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
40,male,White,38.395896911621094,1.6041030883789062,35-44,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
73,male,Black,74.64124298095703,1.6412429809570312,65-84,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
37,male,Indian,46.5270881652832,9.527088165283203,35-44,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,female,Black,0.802391529083252,0.19760847091674805,0-4,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
45,male,Indian,31.448930740356445,13.551069259643555,45-64,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
32,male,Black,27.97087287902832,4.02912712097168,25-34,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26,female,Asian,25.395986557006836,0.6040134429931641,25-34,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
26,female,Black,28.758037567138672,2.758037567138672,25-34,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24,female,Asian,16.899229049682617,7.100770950317383,18-24,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
12,female,Indian,11.43594741821289,0.5640525817871094,5-17,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
49,female,White,44.93096160888672,4.069038391113281,45-64,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
14,female,Others,11.079581260681152,2.9204187393188477,5-17,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
27,female,Asian,22.268770217895508,4.731229782104492,25-34,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
28,male,White,33.59756851196289,5.597568511962891,25-34,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
14,female,White,20.209840774536133,6.209840774536133,5-17,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
13,male,White,22.421302795410156,9.421302795410156,5-17,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
20,female,White,24.72913932800293,4.72913932800293,18-24,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
58,male,White,60.57692337036133,2.576923370361328,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
32,male,Black,24.47762107849121,7.522378921508789,25-34,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
32,male,Black,38.386329650878906,6.386329650878906,25-34,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26,male,Asian,24.171600341796875,1.828399658203125,25-34,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
51,female,White,42.952178955078125,8.047821044921875,45-64,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
22,female,Black,20.16946029663086,1.8305397033691406,18-24,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
26,female,Asian,26.65143585205078,0.6514358520507812,25-34,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
58,male,White,25.258310317993164,32.741689682006836,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
15,female,White,34.87165832519531,19.871658325195312,5-17,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
49,male,Black,57.72133255004883,8.721332550048828,45-64,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
50,male,White,59.079227447509766,9.079227447509766,45-64,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
18,female,White,25.41767120361328,7.417671203613281,18-24,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
14,female,White,27.268815994262695,13.268815994262695,5-17,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
17,male,White,17.98764991760254,0.9876499176025391,5-17,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
76,male,Asian,54.055519104003906,21.944480895996094,65-84,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
4,female,Others,3.530698776245117,0.4693012237548828,0-4,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
10,female,White,13.066805839538574,3.066805839538574,5-17,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
2,male,Others,52.55126190185547,50.55126190185547,0-4,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
